"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA269614",0.05149042896482,-0.000793579252349063,0.0769899781165399,-0.00103324178460973
"SA269656",0.0302206643333031,0.0392587381862516,-0.0755062696460007,0.0256654205203841
"SA515390",0.0232964597171765,-0.0534148093562048,0.085235725333618,0.131066180601391
"SA515437",0.0441572181881592,0.0328971150071829,0.101965403874322,0.0128775280797296
"SA515334",-0.0288713727817171,-0.0547205948381912,0.042227634113825,0.0668316542033191
"SA515284",0.0562219927980512,-0.0272195687987352,-0.0819611488801824,-0.0425811536966425
"SA515238",-0.109431529600548,0.0124347583775928,0.060904121649884,-0.0564785796141666
"SA515154",0.0036893365781246,0.0285831391240706,0.153140351672035,-0.0605659634739997
"SA515107",-0.0327328993491124,-0.0138247969730216,-0.0225533428801362,-0.0611141011632103
"SA515128",0.023569318883196,0.075588445639105,-0.074121092453082,0.0326702319460883
"SA515977",0.0483269410253042,0.00805487289300325,-0.0256357450716258,0.0414828835570315
"SA516024",-0.0112892253849365,-0.113487574507208,-0.0967286481027225,-0.0406299836151047
"SA515901",0.0797304789192137,0.0171774017529424,0.0119122754841452,-0.0189706131712102
"SA515716",0.0162159364389838,0.00596863175277998,-0.0071519037433353,0.00966335142735643
"SA515800",0.0228572552842746,0.0581044350719389,-0.0227314971365151,-0.056982495037967
"SA515888",0.039052087746074,0.0109634684922671,0.0537709016632717,-0.00165346070956915
"SA515464",0.0293019556781985,-0.0285095852843377,0.0178125886548308,-0.087215071100768
"SA521259",0.0590589414519095,0.00497979981315294,0.0167045995213845,0.0460508004334262
"SA521266",0.0684938710826905,-0.0185008004894081,0.0647646393827214,0.035729888382709
"SA521250",-0.00626003043832258,0.0522506664679586,0.046498097648773,0.0232054486291981
"SA521242",0.0430052593691325,0.00917924550586227,0.0897187218235224,-0.0201555571951292
"SA521222",-0.0568151724011578,0.0165958240708502,-0.00129077234540886,-0.0282374649974312
"SA521234",-0.0269600489341374,-0.0800321623579499,-0.104962428449178,-0.0593497565313684
"SA521196",-0.00421471097301181,-0.0454824303607001,-0.11788193795617,-0.0492180341037714
