"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA521242",0.0429862442159837,0.00968695062653259,-0.0880795908835869,0.0204527270818463
"SA521222",-0.054256046045789,0.0157845403438728,-0.000566447119284325,0.026799333228513
"SA521234",-0.0258264859887551,-0.0802939361644053,0.104077095185592,0.0587331153612742
"SA521196",-0.00385861059718659,-0.0454330251096202,0.116217826016132,0.0495697926670485
"SA521211",0.0269238256082086,0.0314288802122516,-0.0215013764717673,0.0138910822090708
"SA521182",-0.0230319082311419,-0.00238222333250949,-0.0368842191053746,0.0411174043549592
"SA521173",-0.0407883399544074,0.0448099782030122,-0.0365531693760957,0.0551908719856874
"SA521120",-0.0243393954497134,0.0311232208724562,0.0328112149139373,0.0129627454150861
"SA521095",-0.076586526651048,0.0227035389788925,-0.00985642780310854,0.0286341856812767
"SA521070",-0.00392811794776972,0.0553456210016307,0.0270754958482653,0.0191710605041226
"SA521052",0.0180658721953029,0.0116786241627157,-0.0597237867317041,0.0222457507188178
"SA521154",-0.0193261108151445,0.0525800155983471,-0.0366739868740985,0.00106173340105863
"SA515692",-0.0286506832858313,0.0331477499957291,0.0248624216874935,-0.0225060457702755
"SA515400",0.0283654198505628,-0.00651705267893503,-0.106349140130161,0.0476479149520879
"SA515541",0.0113860246289501,-0.0166728666584299,0.0445887113188265,0.0159787989155242
"SA515651",0.0248786997542652,0.0160750859572743,0.0162699877088642,0.006373706194011
"SA515047",-0.0311055341274621,-0.003644214416279,-0.0608382716727901,-0.155611676148231
"SA515089",0.0257773786795539,0.0206799493055167,0.000608742729464305,-0.0185703988191166
"SA514978",-0.198038301599451,0.0452212529708572,0.0308678090243783,-0.111153957263095
"SA515015",0.00325235395829892,0.00911726681878334,-0.0511785142928361,0.00297243521782362
"SA515188",3.37029522226007e-05,-0.110787363716302,0.0930355129280503,0.00183542568115115
"SA516060",-0.0313820897779415,0.0579037377852619,0.0349576950957323,0.0327618950624797
"SA501160",0.0633327190489888,0.0336106115912481,-0.00619955858170267,-0.0146288544859245
"SA501140",0.0477474236233769,-0.010841232494746,0.101918531065638,-0.00987661429450964
"SA501116",0.0519351807147984,-0.0308481263451711,0.0452575972366594,-0.0419767546629112
"SA501090",0.0299749238188608,-0.00119859939805333,-0.0147176569463281,0.0148821573885117
"SA501080",0.0542912229383309,0.0852101264337384,0.0474106635452749,-0.0193081384984245
"SA501068",-0.0357727270305524,-0.115297587387416,0.102675738883382,-0.0233371946505499
"SA501046",0.057029630378583,0.0619542283965589,0.0361698689358627,0.0362787627523759
"SA501032",0.014997196531455,0.0413260352995765,0.05296495390559,-0.0112427346024061
"SA501018",0.0280095427169192,0.0431012559407739,-0.00907906032869126,0.09238261805856
"SA500958",0.00549065466814118,0.0655144493661931,0.052119980708953,-0.0521070745075827
"SA500934",0.0189647614799899,0.00258947641984242,-0.0473175119211137,0.0114058248117471
"SA500970",0.00424978785220739,0.0199326695266415,0.0381079727897185,0.034715961417746
"SA500904",0.0288258875718509,0.0821775643205514,0.053103641016827,-0.012062722273592
"SA500878",-0.11758887547719,0.0382257196723273,-0.00458609141079301,0.0952924472122252
"SA500807",-0.166765169388634,0.0306421020421042,-0.0074789368936115,-0.00798711421517545
"SA500832",0.0691376965115855,-0.0516638275501433,0.0455214214539828,-0.0730394197833603
"SA500745",0.00207126597931481,-0.0286128209081126,0.0202128183167101,0.0874578763951
"SA500766",0.0311018646245519,0.030768447547408,-0.0901558781331112,0.0823099192443047
"SA500696",-0.0450080674945431,-0.0682189247823202,-0.057082790301046,-0.135255828934331
"SA500621",-0.0611113882675606,0.0344753395381886,-0.0356081392055455,-0.00221893782570209
"SA500659",0.0147618735834056,0.00129207842531885,-0.0335132863036732,-0.0124004457039742
"SA500509",0.0650655503580695,0.0074311751640094,-0.0813769017905677,0.0971405964666665
"SA500551",-0.0958958986474715,0.0433847992210387,-0.0399190679720535,-0.0509315340002043
"SA500565",0.022432741263599,0.080207190140892,0.019811446903838,-0.0507429666633249
"SA500577",0.00534640667310017,0.0712115882769891,-0.0172443858269406,0.0368815601781645
"SA500459",-0.0525937515379052,-0.144181492406159,0.152756950837108,0.0972938153663187
"SA500246",0.0671437770053312,-0.133355774922436,0.0859364258369401,0.0357634696501562
"SA500311",0.0540438567843044,0.0437658685074671,0.0477534153348489,-0.0188197445236583
"SA500355",-0.00341678337330556,-0.0467704674280486,0.0575968582882568,0.0523172480087738
"SA500162",-0.0120867367234877,-0.0451786176403362,0.0598674033759242,0.0125270958003286
"SA500216",-0.16031935849383,-0.00946259451717778,0.00170391926907523,-0.00147171787910047
"SA500025",-0.250624637239213,0.0224630890366634,0.0821749391782116,0.00334223573971151
"SA500052",0.021940588813409,-0.0691831450074788,-0.0733598996912381,-0.0767157066382346
"SA500116",-0.0387930973532923,0.0301753138540401,0.0178702373780981,0.0121588887690837
"SA499924",-0.103490457666753,-0.0112281598302529,-0.0156399818739167,0.103839353314784
"SA499972",0.0109881903392703,-0.0925138930815402,0.00546607256485651,-0.0568606228732112
"SA500070",-0.105092455303584,-0.0565789042328948,0.18712982816832,-0.021556070978514
"SA500094",-0.0284721289051413,0.132186432673081,0.0230328574698634,-0.0558151983933107
"SA500012",0.0280435739110811,-0.0893598227467903,-0.0341829292233322,-0.125451858816101
"SA499950",0.0502592279723014,-0.049161937054811,-0.0126154648518043,0.00600518344657542
"SA499900",0.038068957915427,-0.0468980169685786,-0.0504160921103415,-0.0837958356479411
"SA499922",0.0567556465062046,0.0316543933030723,0.0504257601001275,-0.0245036346055693
"SA500279",0.0355319248375786,0.0848037329116793,0.0102642554336586,-0.0378681746994759
"SA500265",-0.10139245143687,0.0374275767439341,0.0270624936100593,0.0405882683651794
"SA500201",-0.109960774371163,0.0554143236110166,-0.0141647745903198,0.068741240248883
"SA500230",0.0160313392168602,0.0700992496623962,0.0913085853177051,-0.0193608368160462
"SA500164",0.000884600798617013,-0.0445527250023207,-0.042779396607256,0.0351030513461626
"SA500118",0.0537996661050755,0.0136605420444748,0.00412187606623785,-0.0363751777350552
"SA500940",0.0414982987456978,-0.108378606427141,0.0553409265278394,-0.0188191002346779
"SA500988",-0.075061829165262,0.0433069294562957,0.0204480401250861,0.0646697884786103
"SA501012",-0.0670916575379444,0.111199629525422,0.0892108326794172,-0.0320607149137451
"SA500898",0.00750732625346451,-0.0665594166018838,0.0119224309385956,-0.0442127826475686
"SA500846",-0.119299849758517,0.0506538490342052,0.054012786425348,-0.0572099863925902
"SA500603",-0.101083022234027,0.0405568366684633,0.036942337105203,-0.00605161596108997
"SA500515",0.04452656813598,-0.022872664510811,-0.0470191751532053,0.0291299779326577
"SA500487",0.0289047250715221,0.102567508846872,0.012747754958842,-0.0464897072971472
"SA500465",-0.0452530875712388,0.0711202349937135,0.000202731941269369,-0.0118262794923287
"SA500413",-0.0145468300614565,0.0585483172711778,-0.0694082933016495,0.0381350470135564
"SA500437",-0.0167564150893655,0.103754399841133,0.043588445343386,-0.0357299930035188
"SA500785",0.0564063443932054,-0.027370353425344,-0.027664061627416,-0.0366405800310486
"SA500715",-0.0934129450027123,-0.00866054434129644,0.0352874877120041,-0.0696751828564882
"SA500645",2.64610967650493e-05,-0.0427411906025059,0.0222192102322642,0.113946295998301
"SA500377",0.0462787588714471,0.0359882200156193,-0.0543865070044959,-0.0258199646348611
"SA500325",0.0194519295376634,0.0730650013644908,-0.0205586101419578,0.00567246772529403
"SA500353",0.0371075573178995,0.0823154344053738,0.0160046366009902,-0.0498530146838105
"SA500293",-0.0323618190826062,0.0622984491380034,0.0118602843001265,0.0139035461725973
"SA268234",0.00790713236334982,-0.00607588047235413,-0.0590620962121596,0.0359202644036109
"SA268198",0.0790242519368082,0.0569328607048115,0.0656293701479118,-0.0036764445455302
"SA268156",0.0246116868455485,-0.0125720694043715,0.0453608672182633,-0.0220842790854747
"SA268456",0.05045014971655,-0.0209504738584696,0.0610979375550854,-0.0165601574708463
"SA268384",0.0653028234795786,-0.0779894438428257,0.0600705828667512,0.0545225239868872
"SA267655",0.0618912606506299,0.057863977856629,0.0624434182556674,-0.00844809914472779
"SA267607",0.0343612585266559,0.0108462367341257,0.0018170251270662,0.0218649228017308
"SA267538",0.0482427248940416,-0.115103824132,0.00721211020552979,0.0020517285235983
"SA267739",0.0559102478601939,0.0668369119147703,0.0810065240373467,-0.00427424947905313
"SA267697",0.00289034812921169,0.0383317474391813,0.131425017140436,-0.00660833212109461
"SA268003",0.0298521650641611,0.0357802340741343,0.0675328394298331,0.0138568244117369
"SA267961",-0.101567794546218,0.0856456041960953,0.0666773120491118,0.0540549568158646
"SA267892",-0.0340344569878153,-0.00489598882846317,0.0461960512332488,0.0442886000515048
"SA267778",0.0536115775667072,0.0176406731248448,-0.0787660595363738,0.0504414056228733
"SA267844",0.0568688551020041,0.0536701770598784,0.0389654334894745,-0.00516190421779839
"SA268114",0.0651264647759662,0.0580254735667949,0.0197110302221403,-0.0163753894226857
"SA268045",0.025658814117211,-0.0379661550257615,0.0158108569768421,0.003751089973723
"SA269953",0.0701978669718612,-0.0213326409811843,-0.067915410632503,0.086332218534804
"SA269839",0.0352994013611248,-0.0407918821922068,-0.00988750017177948,0.00449144445645387
"SA269911",0.0618864976834336,0.0715361112025602,0.0442152836480703,-0.0277619135330633
"SA270106",0.028582689340546,-0.0418550359781965,-0.0032177148366048,-0.0669594929260069
"SA270148",0.054437882286342,0.0664791112669288,0.0592394803748835,0.000261274005008549
"SA270019",0.0258535132023707,-0.0200644530095096,-0.0471537843616809,0.0685109456043966
"SA270067",0.0709324515270993,0.0536681505043519,0.0834130362144308,-0.00878647270793229
"SA267270",-0.0193000715133909,-0.0173871774530155,-0.0800149204624172,-0.0929430311766619
"SA267499",0.0659047490650814,0.0334211763432322,0.0547520024380043,0.00329966175572218
"SA267433",0.0270811606153032,-0.0992414223805904,0.0593564258338242,0.0349110649706912
